track_id,title,energy,valence,genre,interest,favorite
601,Ingrate,0.020545311200000003,0.0345977347,Folk,372,0
602,Disappearing,0.0574058783,0.0600717329,Folk,1262,0
603,Lover of Nightmares,0.0663499835,0.1130603815,Folk,843,0
604,Real Prisons,0.020328495,0.1005840355,Folk,855,0
605,I Was So Bored I Wanted To Hang Myself On The Dancefloor,0.9834314012,0.32980253390000003,Rock,1774,1
606,Attack of the Clones,0.9402492697,0.15474874519999998,Rock,1226,1
607,Clare (Undone),0.7153478434,0.9191223734,Rock,1620,2
608,Punk Rock vs. Swiss Modernism,0.7723291791,0.3615675733,Rock,1980,3
609,The Psychic,0.9798132053,0.2076767562,Rock,729,1
610,Aces,0.3816656465,0.3810870617,Folk,1092,1
611,Bowl of Salt,0.13331878,0.34569862840000004,Folk,796,1
612,Snowbank Treatment,0.5125556953,0.893941103,Folk,988,2
617,Burning Buddhas,0.07099855299999999,0.15880713470000002,Folk,807,1
618,Smoke,0.32830992719999996,0.0424231572,Folk,875,0
619,Pebble Beach,0.41941172320000003,0.16331883789999999,Folk,1492,0
620,Arabesque,0.23648102850000002,0.4772115046,Folk,1853,1
621,Blue Eyed Baby,0.33874609619999996,0.18463073149999998,Folk,1252,0
622,Paper Cup,0.2849610617,0.25013591960000003,Folk,624,0
623,The Cup Bearer (Jony Mede),0.0578252671,0.41541302189999996,Folk,886,0
624,Made In The City,0.19537739140000002,0.035086742000000004,Folk,819,1
625,Climbing To The Top,0.2938124533,0.0974817452,Folk,1625,3
626,At Home In The Factory,0.3495786314,0.2983713359,Folk,639,0
627,Black Bird,0.36463679990000003,0.1434310672,Folk,734,2
628,Friday Night,0.28579961719999997,0.2673937348,Folk,511,1
629,Dancing On Water,0.30380895199999997,0.0932170151,Folk,1398,1
630,The City,0.1650287856,0.2984859426,Folk,800,1
631,Buddha Smiles,0.5446485534000001,0.7280710848,Folk,1370,2
633,Indian Giver,0.5699974225,0.0850754128,Rock,997,2
634,LGNO,0.9274718194,0.3036507909,Rock,817,3
635,Xmas at Wounded Knee,0.6353565314,0.34144538399999996,Rock,1288,3
641,Side One - Introduction,0.5344642378,0.7615309253,Electronic,812,2
642,SNAP! (side one of two),0.23979395050000002,0.5302093296,Electronic,1136,0
643,Side One - The Talent Contest,0.39133582299999997,0.6039081197,Electronic,416,0
644,SNAP! (side two of two),0.2603237114,0.26514831899999997,Electronic,573,0
645,Side One - Dear Mr. Depieu,0.3198265449,0.11253455970000001,Electronic,670,0
646,Side One - Reprise / The Bullshit Business Proposal / (end),0.40883489380000004,0.29814262420000004,Electronic,730,0
647,Side Two - Reset (and the Great Joke),0.8330094106,0.5324473254,Electronic,485,0
648,Side Two - Praise the Lord and Give Thanks,0.48662674219999996,0.4600053151,Electronic,739,0
649,Side Two - Bean Bag,0.5583691215,0.7788410668000001,Electronic,614,0
650,Side Two - Jake's Theme / Intermission,0.49288275880000004,0.4903739223,Electronic,607,1
651,Side Three - Part One / Start,0.7259468861,0.1057916041,Electronic,468,0
652,Side Three - Part Two,0.9760444557,0.0350931706,Electronic,1495,0
653,Side Three - Part Three,0.7404361254,0.1407341586,Electronic,564,0
654,Side Three - Part Four,0.6973501378,0.1511145472,Electronic,1405,0
655,Side Three - Part Five / Stop,0.6345121668,0.2062696523,Electronic,392,0
656,Side Four - Easy Slow and Easy (finale),0.5879938455,0.37703121100000003,Electronic,756,1
657,Side Four - Record Label Track / Conclusion,0.5030695894,0.2386336606,Electronic,1034,1
658,I Stayed Home ...,0.4888538005,0.0336085977,Electronic,1502,0
659,side 1 - complaint (knock on wood),0.21541969519999998,0.3235740672,Electronic,544,0
660,side 2 - dear mary elizabeth,0.5503685571,0.1129560082,Electronic,725,0
661,side 3 - hidden speaking powers!,0.30174054489999996,0.35186699369999996,Electronic,406,0
662,side 4 - upset german screaming,0.1204065081,0.3180332941,Electronic,910,0
663,side 5 - conclusion,0.3487424711,0.3290599757,Electronic,891,0
664,side 6 - not funny,0.2492559891,0.6439860775999999,Electronic,3510,0
665,Disneyland (edit),0.6615805111999999,0.0932941442,Electronic,4833,1
669,Dream,0.5345873058,0.8996997224,Hip-Hop,1114,0
670,Triflin,0.40333677170000004,0.8420096925,Hip-Hop,882,0
671,Triflin,0.4041743351,0.8914787458,Hip-Hop,593,0
673,Rise,0.4362278543,0.6676578247,Hip-Hop,1665,0
675,Enterprizin,0.5513755529,0.6977514337999999,Hip-Hop,523,0
677,The_Tension,0.5377457365,0.4847342026,Hip-Hop,1071,0
679,Change Thoughts,0.49537990719999997,0.6771882508,Hip-Hop,1104,0
681,Sunshine,0.3994839039,0.2865027958,Hip-Hop,1748,0
682,Killer Crossover,0.6298988822,0.6803959031999999,Hip-Hop,602,0
683,Killer Crossover,0.6461806041,0.623402539,Hip-Hop,545,0
685,late Night Show,0.4410665554,0.8657968401,Hip-Hop,764,0
687,Murder,0.5864756028,0.4619141299,Hip-Hop,810,0
689,Propose A Toast,0.2699446998,0.6619688218,Hip-Hop,653,0
690,Cataclysm,0.9564261719,0.3121138885,Rock,8125,5
691,Into the Vastness of Stupidity,0.7073603325,0.0860083717,Rock,863,0
692,Part 4,0.9109739295,0.14835689289999998,Rock,1039,4
693,Trauma 11,0.9568681241,0.042972688099999996,Rock,716,0
694,Planet Say (featuring Faust),0.842615945,0.3443116064,Hip-Hop,7007,17
695,Elephants,0.8108574058,0.5480567941,Hip-Hop,3590,10
711,Kamikaze!,0.983905716,0.27770691280000004,Rock,1165,1
712,Loch Ness Primitive,0.9967472741,0.0572610317,Rock,498,1
713,No Idea,0.995838598,0.0658136478,Rock,539,0
714,Circle Moon,0.0723938509,0.0342540436,Folk,1229,4
715,Kokopelli,0.21230275989999997,0.0545813398,Folk,1526,10
716,Saxalainen,0.0263421742,0.0337189309,Folk,1784,5
717,Tyranny,0.1257387686,0.0340101489,Folk,1175,2
718,Song Of The Spindle Berry,0.1038395016,0.0393351264,Folk,4152,8
719,Florida Tags,0.790924871,0.10077225570000001,Rock,928,2
720,Camera Shy,0.7296619790000001,0.23225681190000003,Rock,1222,2
721,Evil Twin,0.9182139343000001,0.4840278457,Rock,839,1
722,Looking For A kiss,0.8337312295,0.6464215174,Rock,707,1
723,Take A hit,0.519565481,0.2196156784,Rock,1098,1
777,Relaxing,0.4460819136,0.23298899609999998,Rock,4235,0
778,Don't Call Me Tonite / Very Good,0.6376769349,0.3708872361,Rock,680,0
779,Causing Disturbances,0.3238733546,0.6494600594,Rock,318,0
780,Don't Peek-O,0.25730413620000003,0.0389656622,Rock,371,0
783,Puffy Onyx,0.207111975,0.11562328279999999,Rock,404,0
786,Electric Guru,0.6020179746000001,0.1950891626,Rock,372,0
787,Booger-Flicking Winners Go Freeh,0.1780988028,0.570839431,Rock,1077,0
788,Vert,0.663988557,0.9728490879,Rock,1153,0
790,"Up, Two?",0.4906271793,0.912362253,Rock,796,0
791,6:30 Encephalitis Spraydown,0.3927317298,0.0793366749,Rock,551,0
792,Everyone - am Masterbate,0.8754033837,0.6568916314,Rock,565,0
793,The Hymn of the Honeymoon,0.4744076164,0.7822526506999999,Rock,718,0
795,The Lower Frequencies,0.6711018868,0.9153968665000001,Rock,862,0
796,We Would Be Friends,0.5400780666,0.840616945,Rock,1113,0
803,Thinking About You,0.4059650965,0.3265023473,Rock,911,0
804,Chock Fool of Nuts,0.5316983321000001,0.9068065276999999,Rock,608,3
805,Haymaker,0.663348088,0.7070638032,Rock,908,0
806,Hello from Ohio,0.7586598964,0.45813020880000005,Rock,936,15
807,Spider Season,0.5988975818,0.3296524907,Rock,627,0
814,Motion Passings,0.1011084324,0.2022765231,Folk,1519,2
821,Sir,0.25146958210000003,0.0393987667,Pop,1437,0
822,Tom & Jerry,0.2751175212,0.3283175456,Pop,1430,0
823,YES,0.3549812662,0.1429171341,Pop,1217,0
824,Black Mold,0.9154605856999999,0.260341696,Rock,869,1
825,Death March,0.9326844569,0.0379481555,Rock,2780,2
826,Graverobbin,0.929789877,0.031685449,Rock,1064,1
827,Psychic Violence,0.8381648490000001,0.7621728004,Rock,715,2
828,Scrilla,0.8562096926,0.1994866541,Rock,909,1
829,The Fly Pt. II,0.7252277306,0.0394065151,Rock,1083,0
830,Vietnam,0.941321607,0.4857158252,Rock,1715,1
836,Sunsplash Dreamland,0.914413162,0.3062435892,Rock,876,1
837,DopeSick,0.8371315023999999,0.3078801304,Rock,750,0
838,Wasteland,0.8396127465000001,0.5533100035,Rock,740,0
839,Just Like A Rose,0.7559094720999999,0.17523411989999998,Rock,605,0
840,Explosions,0.8961201154,0.5181358756000001,Rock,1013,0
841,Big Nose,0.7257524895999999,0.5244518584000001,Rock,396,0
842,Baby,0.5450745736,0.6053292019,Rock,675,1
843,Today,0.7255635529000001,0.0626715483,Rock,530,0
844,Don't Wanna Die,0.8105661965000001,0.1999155056,Rock,1525,1
845,Things You Say,0.5612108697,0.1699271719,Rock,356,0
846,Comin Down (The Wall),0.7794335095999999,0.0854773584,Rock,496,1
847,Rendered,0.1196240716,0.0359434815,Pop,779,0
851,Six Realms,0.5877387399,0.2166881937,Rock,718,1
852,Escape From the Organ Chamber,0.4260417128,0.5463923471000001,Rock,388,1
853,Welsinsni Melodyi,0.3495002665,0.3273490715,International,3512,2
855,Aimless Journey,0.9174750096,0.8395525806999999,Rock,1602,1
856,Last Nail In the Coffin,0.9660494141,0.1861361907,Rock,574,1
858,Blastered,0.9628938906,0.0791965448,Rock,812,1
859,Take a Walk,0.8973723159999999,0.34928449689999996,Rock,1065,1
860,If I Can't Smoke & Swear I'm Fucked,0.9752827092,0.2597447546,Rock,758,2
861,Kicking & Screaming,0.9166640645,0.5961285095000001,Rock,1256,1
862,Yr. Life Is a Curse,0.8214134805,0.8289407728,Rock,479,1
863,Bariwax,0.9808991815000001,0.3300891358,Rock,947,1
874,11.5.00:46  Dead Tech Chicago,0.2840781879,0.5439524388,Electronic,567,0
875,4-27-01 hamburg (inoptrk9),0.042390720300000004,0.11270488070000001,Electronic,581,0
876,Acidiscipline,0.9451723781999999,0.9122440169,Electronic,1084,0
877,As If,0.2502093506,0.0390454203,Electronic,631,0
878,Bad Carnival Acid,0.2174108361,0.0649701465,Electronic,1238,1
879,Cancer Trk 5,0.6910374032,0.36337634700000004,Electronic,475,1
880,Gravelvoice one,0.0645050063,0.0190607411,Electronic,1096,1
881,I could be wrong,0.0502622521,0.038634765,Electronic,2982,9
882,Immanent,0.2036903437,0.08475540320000001,Electronic,807,2
883,Immerse (exc),0.0004300142,0.0360485397,Electronic,551,1
885,Live Lisbon two 2-19-08,0.7077751342,0.0394753182,Electronic,457,0
886,ORD,0.7098625278,0.0152631265,Electronic,452,1
887,Rules of the game (pt 1),0.782359019,0.0370100751,Electronic,781,0
888,Time Remaining,0.28658615449999997,0.0366967004,Electronic,1210,0
889,Wasteland,0.0095680062,0.0307948442,Electronic,1464,1
896,2012,0.9895928409,0.1525249696,Rock,914,6
991,Song Recorded Immediately Upon Return from X-Ray Eyes tour '96,0.8143917769,0.7596015717,Rock,845,1
992,Beautiful Song w/ kick drum solo,0.8334278764,0.5736834703,Rock,1654,2
993,Or So I've Been Told,0.6890474098999999,0.1346264165,Rock,3913,7
1007,Heya,0.9775438492,0.1253869082,Rock,1473,2
1009,South Street Bridge,0.8574220607999999,0.4657980217,Rock,648,4
1013,Dawn of Swords,0.8801356436,0.0347285245,Rock,1064,2
1014,"Turk, Taylor and Jones",0.6582333772,0.32195082210000003,Rock,744,4
1015,My Hands Are Turning To Bricks,0.9620694469,0.1658239592,Rock,507,3
1016,Another Corporate Takeover,0.8429030955,0.10757291810000001,Rock,1663,3
1017,Inheritance,0.7688322148000001,0.1422500779,Rock,476,3
1018,Make Us Pay,0.5780912339000001,0.0685266994,Rock,623,3
1020,IIA: Gaps and Fictions,0.1272837286,0.0364671164,Jazz,1533,2
1021,IIB: Exponential,0.9856579216,0.0316904055,Jazz,920,2
1022,Inasmuch As,0.312851805,0.7341441575,Jazz,3320,4
1023,Despite All Evidence to the Contrary,0.1161296166,0.0441931171,Jazz,2681,0
1028,Masters Of Science Fiction,0.527989409,0.3238368034,Rock,1335,0
1029,Wilder Climes,0.4587523585,0.6205689033,Rock,1024,1
1041,Live with Steve MacKay of the Stooges,0.4818082687,0.2467655161,Rock,2320,1
1042,Big Ole Bear,0.7023293098000001,0.4796597003,Blues,3691,9
1043,I'm Shufflin',0.8032627179999999,0.7304333973,Blues,3360,7
1044,Last Double Eagle,0.6430916162,0.6423254820000001,Blues,2862,3
1045,Baltimore Raven,0.37414056479999996,0.4491930382,Blues,2565,8
1046,Eulb,0.4011596408,0.46422758259999997,Blues,2015,3
1047,Astral Blue,0.763657198,0.0980567101,Blues,2983,4
1048,Blue Coochology,0.2957272593,0.1969678142,Blues,2335,2
1049,Les Jardins (De L'bouli),0.6076462564,0.8550938661,Rock,584,6
1050,Electric World,0.37461082939999996,0.3909569478,Rock,347,3
1051,A Warhead Dons Zithers,0.3016380022,0.1262940561,Pop,2677,4
1052,Wide Mouth Penetrated Makeshift Mustache Man,0.5090157613,0.2034626561,Rock,737,0
1058,Credo,0.698242852,0.7087884831,Jazz,1533,1
1059,Numbrcrunchr,0.6216217211,0.8663113212000001,Jazz,946,0
1060,Fuck The man,0.894570286,0.1927634725,Jazz,1551,0
1061,Mr Fancy pants,0.9875298873999999,0.22524806390000002,Jazz,1305,0
1062,Eyeteeth,0.9250324143,0.4810560564,Jazz,1293,1
1063,No Fair,0.9561959344,0.4442381181,Jazz,1485,0
1064,Undrbelly,0.9672855625,0.0385402009,Jazz,1105,0
1077,Polluted Man,0.560673844,0.5704961622,Rock,1301,1
1078,Troubled,0.6190054128,0.435890258,Rock,743,0
1079,Claws That Bite,0.670254043,0.4096292479,Rock,1033,0
1080,Vacationland,0.3624686281,0.0391539407,Rock,1171,0
1081,Tryin' To Avoid The Suburbanoids,0.5240522779,0.6457540707,Rock,422,0
1082,Nam Nhi-tu,0.0081617746,0.341419311,International,4435,13
1085,jamdek,0.6196455583,0.9637903845,Electronic,850,3
1086,countdown (the chicken),0.7248408828,0.9603997692,Electronic,1922,3
1087,Tell The Police The Truth,0.8148327340000001,0.9696536182,Rock,10309,27
1088,aluminum,0.8373154503,0.3207340621,Electronic,1256,7
